"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"RS_198","PUBLISHED","2006","EUR","","ISL","BTSX","10.8 [8.1-13.8]","10.76324","8.13323","13.79087","","",""
"RS_198","PUBLISHED","2002","EUR","","ISL","BTSX","10.5 [8.0-13.4]","10.51418","7.96639","13.44987","","",""
"RS_198","PUBLISHED","2007","EUR","","ISL","FMLE","3.2 [2.4-4.1]","3.17966","2.38422","4.07265","","",""
"RS_198","PUBLISHED","2015","EUR","","ISL","BTSX","4.8 [3.6-6.4]","4.84501","3.56147","6.36747","","",""
"RS_198","PUBLISHED","2018","EUR","","ISL","MLE","10.7 [7.8-14.2]","10.74541","7.75042","14.21316","","",""
"RS_198","PUBLISHED","2005","EUR","","ISL","FMLE","5.0 [3.8-6.5]","5.02104","3.79384","6.45545","","",""
"RS_198","PUBLISHED","2003","EUR","","ISL","FMLE","6.3 [4.8-8.0]","6.30311","4.80673","8.04639","","",""
"RS_198","PUBLISHED","2015","EUR","","ISL","MLE","5.7 [4.2-7.6]","5.71979","4.16969","7.56311","","",""
"RS_198","PUBLISHED","2011","EUR","","ISL","FMLE","2.7 [2.0-3.5]","2.67527","1.98781","3.49349","","",""
"RS_198","PUBLISHED","2005","EUR","","ISL","BTSX","6.8 [5.1-8.7]","6.78021","5.14458","8.67193","","",""
"RS_198","PUBLISHED","2013","EUR","","ISL","MLE","6.0 [4.4-8.0]","6.00422","4.35674","7.99256","","",""
"RS_198","PUBLISHED","2013","EUR","","ISL","FMLE","3.8 [2.8-4.9]","3.76429","2.79724","4.90125","","",""
"RS_198","PUBLISHED","2013","EUR","","ISL","BTSX","4.9 [3.6-6.5]","4.89007","3.58104","6.45493","","",""
"RS_198","PUBLISHED","2014","EUR","","ISL","BTSX","1.8 [1.3-2.4]","1.82597","1.32377","2.42742","","",""
"RS_198","PUBLISHED","2009","EUR","","ISL","FMLE","3.7 [2.8-4.7]","3.66970","2.76131","4.73472","","",""
"RS_198","PUBLISHED","2004","EUR","","ISL","FMLE","4.9 [3.7-6.3]","4.89453","3.72989","6.29132","","",""
"RS_198","PUBLISHED","2002","EUR","","ISL","MLE","13.8 [10.4-17.7]","13.77174","10.36954","17.68873","","",""
"RS_198","PUBLISHED","2001","EUR","","ISL","FMLE","8.3 [6.4-10.4]","8.26160","6.42703","10.37010","","",""
"RS_196","PUBLISHED","2007","EUR","","ISR","BTSX","394 [340-454]","394.00000","339.51430","453.90790","","",""
"RS_196","PUBLISHED","2006","EUR","","ISR","MLE","324 [282-370]","324.32340","282.33030","370.32490","","",""
"RS_196","PUBLISHED","2011","EUR","","ISR","FMLE","74 [59-92]","74.06570","59.00050","91.73666","","",""
"RS_196","PUBLISHED","2012","EUR","","ISR","BTSX","271 [225-324]","271.00000","225.13920","323.66880","","",""
"RS_196","PUBLISHED","2010","EUR","","ISR","MLE","278 [239-321]","278.40820","239.41190","321.15370","","",""
"RS_196","PUBLISHED","2017","EUR","","ISR","MLE","272 [221-329]","272.42490","220.88670","329.35190","","",""
"RS_196","PUBLISHED","2010","EUR","","ISR","BTSX","363 [307-425]","363.00000","307.22160","425.22180","","",""
"RS_196","PUBLISHED","2001","EUR","","ISR","BTSX","559 [481-644]","559.00000","480.87420","643.77530","","",""
"RS_196","PUBLISHED","2016","EUR","","ISR","MLE","274 [227-327]","274.31070","226.72830","326.68910","","",""
"RS_196","PUBLISHED","2014","EUR","","ISR","BTSX","279 [234-329]","279.29470","233.57940","328.71520","","",""
"RS_196","PUBLISHED","2006","EUR","","ISR","BTSX","427 [367-493]","427.00000","366.91410","492.82530","","",""
"RS_196","PUBLISHED","2012","EUR","","ISR","FMLE","73 [58-92]","73.40419","57.87887","92.43989","","",""
"RS_196","PUBLISHED","2012","EUR","","ISR","MLE","198 [167-231]","197.59580","167.26030","231.22890","","",""
"RS_196","PUBLISHED","2003","EUR","","ISR","FMLE","104 [85-126]","104.25370","85.14698","126.10570","","",""
"RS_198","PUBLISHED","2019","EUR","","ISR","MLE","6.4 [5.1-7.9]","6.38612","5.05658","7.88633","","",""
"RS_198","PUBLISHED","2012","EUR","","ISR","BTSX","3.6 [3.0-4.3]","3.55879","2.95654","4.25044","","",""
"RS_198","PUBLISHED","2001","EUR","","ISR","FMLE","3.9 [3.2-4.7]","3.88479","3.16465","4.70693","","",""
"RS_198","PUBLISHED","2010","EUR","","ISR","MLE","7.7 [6.6-8.9]","7.67335","6.59856","8.85148","","",""
"RS_198","PUBLISHED","2016","EUR","","ISR","BTSX","4.3 [3.5-5.1]","4.25454","3.46739","5.13874","","",""
"RS_198","PUBLISHED","2006","EUR","","ISR","FMLE","3.0 [2.5-3.6]","3.03345","2.49892","3.61912","","",""
"RS_198","PUBLISHED","2009","EUR","","ISR","BTSX","4.5 [3.8-5.2]","4.45743","3.79932","5.17763","","",""
"RS_198","PUBLISHED","2010","EUR","","ISR","FMLE","2.3 [1.8-2.8]","2.27508","1.82373","2.79888","","",""
"RS_198","PUBLISHED","2009","EUR","","ISR","MLE","7.3 [6.3-8.4]","7.34481","6.32823","8.44541","","",""
"RS_198","PUBLISHED","2002","EUR","","ISR","BTSX","8.7 [7.5-10.0]","8.68222","7.49379","9.95814","","",""
"RS_198","PUBLISHED","2019","EUR","","ISR","BTSX","3.9 [3.1-4.9]","3.90874","3.06123","4.88061","","",""
"RS_198","PUBLISHED","2018","EUR","","ISR","BTSX","3.4 [2.7-4.2]","3.40034","2.69229","4.19658","","",""
"RS_198","PUBLISHED","2011","EUR","","ISR","MLE","7.5 [6.4-8.7]","7.51159","6.44878","8.66671","","",""
"RS_198","PUBLISHED","2014","EUR","","ISR","BTSX","3.6 [3.0-4.2]","3.55598","2.97394","4.18521","","",""
"RS_198","PUBLISHED","2014","EUR","","ISR","MLE","6.0 [5.0-6.9]","5.95282","5.03550","6.92909","","",""
"RS_198","PUBLISHED","2011","EUR","","ISR","BTSX","4.7 [4.0-5.5]","4.70142","3.97497","5.50829","","",""
"RS_196","PUBLISHED","2001","EUR","","ITA","MLE","6118 [5833-6401]","6117.56700","5832.88600","6400.70100","","",""
"RS_196","PUBLISHED","2010","EUR","","ITA","BTSX","4343 [4057-4620]","4343.00000","4057.43000","4619.73400","","",""
"RS_196","PUBLISHED","2019","EUR","","ITA","MLE","2480 [2260-2673]","2479.79300","2259.55600","2673.00400","","",""
"RS_196","PUBLISHED","2019","EUR","","ITA","FMLE","741 [653-818]","740.95780","653.09170","817.92790","","",""
"RS_196","PUBLISHED","2001","EUR","","ITA","FMLE","1804 [1678-1924]","1804.43300","1678.45000","1923.71600","","",""
"RS_196","PUBLISHED","2002","EUR","","ITA","BTSX","7626 [7232-8010]","7626.00000","7231.68100","8010.48000","","",""
"RS_196","PUBLISHED","2014","EUR","","ITA","MLE","2715 [2532-2885]","2715.44700","2531.85400","2885.05000","","",""
"RS_196","PUBLISHED","2008","EUR","","ITA","MLE","4150 [3931-4362]","4150.30700","3931.00200","4361.72300","","",""
"RS_196","PUBLISHED","2017","EUR","","ITA","MLE","2667 [2458-2856]","2666.68500","2458.23500","2855.95700","","",""
"RS_196","PUBLISHED","2007","EUR","","ITA","MLE","4539 [4303-4769]","4539.27200","4303.02300","4769.32900","","",""
"RS_196","PUBLISHED","2004","EUR","","ITA","BTSX","6312 [5960-6653]","6312.00000","5960.21800","6653.30800","","",""
"RS_196","PUBLISHED","2018","EUR","","ITA","FMLE","771 [682-849]","771.17960","681.86820","849.47990","","",""
"RS_196","PUBLISHED","2004","EUR","","ITA","MLE","5020 [4773-5265]","5019.98200","4773.11000","5265.41900","","",""
"RS_196","PUBLISHED","2011","EUR","","ITA","FMLE","987 [889-1078]","987.49720","889.03200","1078.21100","","",""
"RS_196","PUBLISHED","2003","EUR","","ITA","BTSX","6766 [6403-7117]","6766.00000","6403.30400","7116.98100","","",""
"RS_196","PUBLISHED","2008","EUR","","ITA","BTSX","5229 [4913-5529]","5229.00000","4912.78200","5528.57200","","",""
"RS_198","PUBLISHED","2013","EUR","","ITA","MLE","9.3 [8.7-9.8]","9.27722","8.66435","9.83425","","",""
"RS_198","PUBLISHED","2010","EUR","","ITA","MLE","11.8 [11.2-12.5]","11.83952","11.16443","12.50521","","",""
"RS_198","PUBLISHED","2000","EUR","","ITA","BTSX","13.9 [13.2-14.6]","13.93138","13.21587","14.64202","","",""
"RS_198","PUBLISHED","2018","EUR","","ITA","MLE","8.9 [8.1-9.5]","8.86401","8.12106","9.51923","","",""
"RS_198","PUBLISHED","2002","EUR","","ITA","MLE","21.6 [20.6-22.5]","21.55161","20.56154","22.54252","","",""
"RS_198","PUBLISHED","2007","EUR","","ITA","MLE","15.9 [15.1-16.7]","15.93262","15.10340","16.74011","","",""
"RS_198","PUBLISHED","2009","AFR","","BFA","BTSX","29.4 [23.7-35.2]","29.42708","23.66009","35.18763","","",""
"RS_198","PUBLISHED","2008","AFR","","BFA","MLE","38.7 [31.1-46.2]","38.65697","31.08170","46.22338","","",""
"RS_198","PUBLISHED","2011","AFR","","BFA","MLE","39.5 [31.7-47.3]","39.50696","31.74623","47.25952","","",""
"RS_198","PUBLISHED","2003","AFR","","BFA","MLE","36.7 [29.2-44.2]","36.68167","29.19148","44.16174","","",""
"RS_198","PUBLISHED","2001","AFR","","BFA","BTSX","27.7 [21.7-33.8]","27.74485","21.72709","33.77092","","",""
"RS_198","PUBLISHED","2012","AFR","","BFA","FMLE","20.1 [16.1-24.1]","20.12436","16.14295","24.10987","","",""
"RS_198","PUBLISHED","2013","AFR","","BFA","FMLE","20.2 [16.1-24.2]","20.15095","16.14137","24.16450","","",""
"RS_198","PUBLISHED","2001","AFR","","BFA","MLE","35.9 [28.1-43.7]","35.88567","28.10220","43.67989","","",""
"RS_198","PUBLISHED","2017","AFR","","BFA","MLE","40.5 [32.0-49.1]","40.53933","32.03136","49.14153","","",""
"RS_196","PUBLISHED","2019","SEAR","","BGD","FMLE","3645 [3030-4251]","3644.83100","3029.60600","4251.06400","","",""
"RS_196","PUBLISHED","2004","SEAR","","BGD","MLE","17473 [14202-20744]","17473.32000","14202.14000","20743.72000","","",""
"RS_196","PUBLISHED","2003","SEAR","","BGD","BTSX","20068 [16087-24048]","20068.00000","16087.00000","24048.00000","","",""
"RS_196","PUBLISHED","2015","SEAR","","BGD","FMLE","3723 [3089-4357]","3723.43300","3089.29800","4357.41700","","",""
"RS_196","PUBLISHED","2003","SEAR","","BGD","FMLE","4463 [3577-5348]","4462.63600","3577.35800","5347.69100","","",""
"RS_196","PUBLISHED","2017","SEAR","","BGD","MLE","21287 [17682-24864]","21286.61000","17682.18000","24863.64000","","",""
"RS_196","PUBLISHED","2014","SEAR","","BGD","FMLE","3705 [3071-4339]","3704.94800","3070.65000","4339.24700","","",""
"RS_196","PUBLISHED","2016","SEAR","","BGD","MLE","21178 [17586-24753]","21177.58000","17586.03000","24753.01000","","",""
"RS_196","PUBLISHED","2002","SEAR","","BGD","FMLE","3989 [3139-4838]","3988.89100","3139.43400","4838.34800","","",""
"RS_196","PUBLISHED","2000","SEAR","","BGD","MLE","10699 [7894-13504]","10698.80000","7894.35000","13504.02000","","",""
"RS_196","PUBLISHED","2017","SEAR","","BGD","FMLE","3654 [3035-4268]","3653.64300","3034.97800","4267.60600","","",""
